id,r1,r2,ref,augustus
SRR5807831,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/SRR5807831_megahit/final.contigs.fa,saccharomyces
SRR5807840,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/SRR5807840_megahit/final.contigs.fa,saccharomyces
SRR5807861,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/SRR5807861_megahit/final.contigs.fa,saccharomyces
SRR5807874,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/SRR5807874_megahit/final.contigs.fa,saccharomyces
SRR5807887,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/SRR5807887_megahit/final.contigs.fa,saccharomyces
SRR771366,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/SRR771366_megahit/final.contigs.fa,saccharomyces
SRR9914333,,,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/single_end/SRR9914333_megahit/final.contigs.fa,saccharomyces
ERR2886542,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/ERR2886542/ERR2886542_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/ERR2886542/ERR2886542_2.fastq,,saccharomyces
ERR570072,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/ERR570072/ERR570072_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/ERR570072/ERR570072_2.fastq,,saccharomyces
ERR9706993,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/ERR9706993/ERR9706993_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/ERR9706993/ERR9706993_2.fastq,,saccharomyces
SRR1656204,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR1656204/SRR1656204_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR1656204/SRR1656204_2.fastq,,saccharomyces
SRR16989056,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR16989056/SRR16989056_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR16989056/SRR16989056_2.fastq,,saccharomyces
SRR27912245,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR27912245/SRR27912245_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR27912245/SRR27912245_2.fastq,,saccharomyces
SRR29541820,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR29541820/SRR29541820_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR29541820/SRR29541820_2.fastq,,saccharomyces
SRR6475945,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR6475945/SRR6475945_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR6475945/SRR6475945_2.fastq,,saccharomyces
SRR6476021,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR6476021/SRR6476021_1.fastq,/pickett_centaur/project/Moulton_JHT/trimming/Yeast_OG_manuscript/reads/7_2_24_downloaded_reads/SRR6476021/SRR6476021_2.fastq,,saccharomyces
