Locus,Taxon,Query_Length,Target_Length
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,19_A_stephensi,666,627
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,1_A_aegypti,666,581
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,20_D_melanogaster,666,333
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,21_C_quinquefasciatus,666,665
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,2_A_albimanus,666,669
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,3_A_arabiensis,666,663
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,4_A_atroparvus,666,338
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,5_A_christyi,666,586
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,6_A_culici,666,42
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,7_A_darlingi,666,666
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,8_A_dirus,666,666
ANODA01666_OMA1223272_W5JAQ0_Anopheles_darlingi,9_A_epiroctus,666,670
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,11_funestris,600,580
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,12_A_gambiae,600,507
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,13_A_maculatus,600,501
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,14_A_melas,600,524
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,15_A_merus,600,518
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,16_A_minimus,600,534
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,17_A_quad_combined,600,529
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,18_A_sinensis,600,415
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,19_A_stephensi,600,594
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,1_A_aegypti,600,508
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,20_D_melanogaster,600,343
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,21_C_quinquefasciatus,600,597
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,2_A_albimanus,600,550
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,3_A_arabiensis,600,597
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,4_A_atroparvus,600,169
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,5_A_christyi,600,524
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,6_A_culici,600,242
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,7_A_darlingi,600,597
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,8_A_dirus,600,408
ANODA01667_OMA1224967_W5JCC6_Anopheles_darlingi,9_A_epiroctus,600,525
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,11_funestris,249,162
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,12_A_gambiae,249,173
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,13_A_maculatus,249,98
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,15_A_merus,249,47
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,16_A_minimus,249,148
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,17_A_quad_combined,249,166
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,19_A_stephensi,249,170
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,2_A_albimanus,249,246
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,3_A_arabiensis,249,173
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,4_A_atroparvus,249,99
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,5_A_christyi,249,166
ANODA01668_OMA457329_W5JC69_Anopheles_darlingi,7_A_darlingi,249,249
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,10_A_farauti,383,241
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,11_funestris,383,340
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,12_A_gambiae,383,283
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,13_A_maculatus,383,247
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,14_A_melas,383,291
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,15_A_merus,383,241
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,16_A_minimus,383,321
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,17_A_quad_combined,383,307
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,18_A_sinensis,383,262
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,19_A_stephensi,383,277
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,1_A_aegypti,383,265
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,20_D_melanogaster,383,274
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,21_C_quinquefasciatus,383,289
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,2_A_albimanus,383,383
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,3_A_arabiensis,383,336
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,4_A_atroparvus,383,278
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,5_A_christyi,383,321
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,6_A_culici,383,241
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,7_A_darlingi,383,385
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,8_A_dirus,383,294
ANODA01669_OMA961439_W5J930_Anopheles_darlingi,9_A_epiroctus,383,291
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,11_funestris,1221,1164
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,12_A_gambiae,1221,762
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,13_A_maculatus,1221,344
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,14_A_melas,1221,636
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,15_A_merus,1221,421
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,16_A_minimus,1221,661
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,17_A_quad_combined,1221,600
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,18_A_sinensis,1221,297
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,19_A_stephensi,1221,861
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,1_A_aegypti,1221,653
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,21_C_quinquefasciatus,1221,604
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,2_A_albimanus,1221,1128
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,3_A_arabiensis,1221,794
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,4_A_atroparvus,1221,170
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,5_A_christyi,1221,589
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,7_A_darlingi,1221,1110
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,8_A_dirus,1221,800
ANODA01670_OMA998211_W5J7P7_Anopheles_darlingi,9_A_epiroctus,1221,383
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,11_funestris,450,447
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,12_A_gambiae,450,440
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,13_A_maculatus,450,162
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,14_A_melas,450,447
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,15_A_merus,450,311
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,16_A_minimus,450,448
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,17_A_quad_combined,450,404
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,18_A_sinensis,450,212
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,19_A_stephensi,450,444
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,1_A_aegypti,450,369
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,21_C_quinquefasciatus,450,301
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,2_A_albimanus,450,445
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,3_A_arabiensis,450,447
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,4_A_atroparvus,450,327
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,5_A_christyi,450,447
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,7_A_darlingi,450,442
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,8_A_dirus,450,447
ANODA01777_OMA823037_W5JSR4_Anopheles_darlingi,9_A_epiroctus,450,338
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,11_funestris,486,240
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,12_A_gambiae,486,247
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,13_A_maculatus,486,126
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,14_A_melas,486,181
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,15_A_merus,486,175
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,16_A_minimus,486,186
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,17_A_quad_combined,486,169
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,18_A_sinensis,486,111
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,19_A_stephensi,486,257
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,1_A_aegypti,486,90
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,21_C_quinquefasciatus,486,228
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,2_A_albimanus,486,283
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,3_A_arabiensis,486,329
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,4_A_atroparvus,486,57
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,5_A_christyi,486,177
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,7_A_darlingi,486,460
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,8_A_dirus,486,305
ANODA01951_OMA456648_W5JPZ0_Anopheles_darlingi,9_A_epiroctus,486,174
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,11_funestris,561,540
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,12_A_gambiae,561,529
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,13_A_maculatus,561,283
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,14_A_melas,561,532
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,15_A_merus,561,403
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,16_A_minimus,561,489
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,17_A_quad_combined,561,480
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,18_A_sinensis,561,201
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,19_A_stephensi,561,531
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,1_A_aegypti,561,486
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,21_C_quinquefasciatus,561,367
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,2_A_albimanus,561,499
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,3_A_arabiensis,561,527
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,4_A_atroparvus,561,184
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,5_A_christyi,561,484
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,7_A_darlingi,561,562
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,8_A_dirus,561,519
ANODA01952_OMA899270_W5JPM7_Anopheles_darlingi,9_A_epiroctus,561,438
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,11_funestris,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,12_A_gambiae,321,253
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,13_A_maculatus,321,320
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,14_A_melas,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,15_A_merus,321,306
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,16_A_minimus,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,17_A_quad_combined,321,312
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,18_A_sinensis,321,236
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,19_A_stephensi,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,1_A_aegypti,321,298
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,20_D_melanogaster,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,21_C_quinquefasciatus,321,314
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,2_A_albimanus,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,3_A_arabiensis,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,4_A_atroparvus,321,182
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,5_A_christyi,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,7_A_darlingi,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,8_A_dirus,321,321
ANODA01979_OMA917347_W5JVB6_Anopheles_darlingi,9_A_epiroctus,321,300
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,11_funestris,1076,595
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,12_A_gambiae,1076,370
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,13_A_maculatus,1076,141
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,14_A_melas,1076,338
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,15_A_merus,1076,246
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,16_A_minimus,1076,624
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,17_A_quad_combined,1076,414
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,18_A_sinensis,1076,225
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,19_A_stephensi,1076,498
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,1_A_aegypti,1076,358
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,20_D_melanogaster,1076,345
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,21_C_quinquefasciatus,1076,361
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,2_A_albimanus,1076,897
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,3_A_arabiensis,1076,697
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,4_A_atroparvus,1076,155
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,5_A_christyi,1076,320
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,7_A_darlingi,1076,1040
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,8_A_dirus,1076,419
ANODA02026_OMA344070_W5JUV4_Anopheles_darlingi,9_A_epiroctus,1076,296
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,11_funestris,234,234
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,12_A_gambiae,234,219
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,13_A_maculatus,234,202
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,14_A_melas,234,227
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,15_A_merus,234,217
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,16_A_minimus,234,217
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,17_A_quad_combined,234,216
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,18_A_sinensis,234,165
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,19_A_stephensi,234,233
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,1_A_aegypti,234,234
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,21_C_quinquefasciatus,234,199
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,2_A_albimanus,234,218
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,3_A_arabiensis,234,234
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,4_A_atroparvus,234,212
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,5_A_christyi,234,160
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,7_A_darlingi,234,234
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,8_A_dirus,234,218
ANODA02027_OMA1214658_W5JWP4_Anopheles_darlingi,9_A_epiroctus,234,161
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,12_A_gambiae,151,67
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,13_A_maculatus,151,76
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,14_A_melas,151,98
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,15_A_merus,151,98
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,16_A_minimus,151,54
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,17_A_quad_combined,151,99
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,19_A_stephensi,151,120
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,21_C_quinquefasciatus,151,52
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,2_A_albimanus,151,101
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,3_A_arabiensis,151,98
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,4_A_atroparvus,151,54
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,5_A_christyi,151,69
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,7_A_darlingi,151,151
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,8_A_dirus,151,77
ANODA02309_OMA457572_W5J5K0_Anopheles_darlingi,9_A_epiroctus,151,68
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,11_funestris,462,457
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,12_A_gambiae,462,427
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,13_A_maculatus,462,304
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,14_A_melas,462,421
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,15_A_merus,462,357
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,16_A_minimus,462,369
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,17_A_quad_combined,462,321
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,18_A_sinensis,462,255
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,19_A_stephensi,462,456
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,1_A_aegypti,462,337
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,21_C_quinquefasciatus,462,366
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,2_A_albimanus,462,467
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,3_A_arabiensis,462,463
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,4_A_atroparvus,462,113
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,5_A_christyi,462,399
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,7_A_darlingi,462,414
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,8_A_dirus,462,458
ANODA02629_OMA964344_W5JFW6_Anopheles_darlingi,9_A_epiroctus,462,325
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,11_funestris,429,397
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,12_A_gambiae,429,393
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,13_A_maculatus,429,195
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,14_A_melas,429,390
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,15_A_merus,429,258
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,16_A_minimus,429,409
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,17_A_quad_combined,429,356
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,18_A_sinensis,429,114
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,19_A_stephensi,429,416
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,1_A_aegypti,429,213
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,21_C_quinquefasciatus,429,362
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,2_A_albimanus,429,425
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,3_A_arabiensis,429,390
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,4_A_atroparvus,429,169
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,5_A_christyi,429,407
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,7_A_darlingi,429,429
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,8_A_dirus,429,371
ANODA02643_OMA1226379_W5JMR3_Anopheles_darlingi,9_A_epiroctus,429,271
ANODA02645_OMA458150_W5JIV7_Anopheles_darlingi,2_A_albimanus,189,193
ANODA02645_OMA458150_W5JIV7_Anopheles_darlingi,7_A_darlingi,189,189
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,11_funestris,533,519
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,12_A_gambiae,533,522
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,13_A_maculatus,533,419
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,14_A_melas,533,514
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,15_A_merus,533,494
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,16_A_minimus,533,467
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,17_A_quad_combined,533,503
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,18_A_sinensis,533,236
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,19_A_stephensi,533,508
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,1_A_aegypti,533,510
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,21_C_quinquefasciatus,533,497
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,2_A_albimanus,533,501
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,3_A_arabiensis,533,518
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,4_A_atroparvus,533,448
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,5_A_christyi,533,503
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,7_A_darlingi,533,532
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,8_A_dirus,533,479
ANODA02647_OMA975279_W5JL84_Anopheles_darlingi,9_A_epiroctus,533,516
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,11_funestris,296,297
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,12_A_gambiae,296,280
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,13_A_maculatus,296,226
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,14_A_melas,296,280
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,15_A_merus,296,257
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,16_A_minimus,296,297
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,17_A_quad_combined,296,280
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,18_A_sinensis,296,211
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,19_A_stephensi,296,297
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,1_A_aegypti,296,261
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,21_C_quinquefasciatus,296,283
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,2_A_albimanus,296,295
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,3_A_arabiensis,296,280
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,4_A_atroparvus,296,241
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,5_A_christyi,296,275
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,7_A_darlingi,296,295
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,8_A_dirus,296,282
ANODA02648_OMA1174891_W5JMR7_Anopheles_darlingi,9_A_epiroctus,296,263
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,11_funestris,521,500
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,12_A_gambiae,521,491
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,13_A_maculatus,521,230
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,14_A_melas,521,412
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,15_A_merus,521,329
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,16_A_minimus,521,356
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,17_A_quad_combined,521,389
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,18_A_sinensis,521,238
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,19_A_stephensi,521,453
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,1_A_aegypti,521,401
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,21_C_quinquefasciatus,521,416
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,2_A_albimanus,521,481
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,3_A_arabiensis,521,504
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,4_A_atroparvus,521,275
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,5_A_christyi,521,399
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,7_A_darlingi,521,521
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,8_A_dirus,521,504
ANODA02917_OMA932104_W5JA69_Anopheles_darlingi,9_A_epiroctus,521,403
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,11_funestris,289,287
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,12_A_gambiae,289,287
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,13_A_maculatus,289,290
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,14_A_melas,289,287
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,15_A_merus,289,278
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,16_A_minimus,289,256
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,17_A_quad_combined,289,275
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,18_A_sinensis,289,266
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,19_A_stephensi,289,287
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,1_A_aegypti,289,286
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,20_D_melanogaster,289,287
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,21_C_quinquefasciatus,289,287
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,2_A_albimanus,289,288
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,3_A_arabiensis,289,287
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,4_A_atroparvus,289,219
ANODA02918_OMA661167_W5JDC9_Anopheles_darlingi,5_A_christyi,289,287
